player,match,year,age,winrate,playerrank
Guillermo Vilas,1112,1987.25,34.5,78.87,12
Guillermo Vilas,1142,1987.75,35,78.28,12
Guillermo Vilas,1146,1988.25,35.5,78.1,12
Guillermo Vilas,1178,1989.25,36.5,77.16,12
Andy Murray,1,2003.5,15.75,40,11
Andy Murray,16,2003.75,16,68.75,11
Andy Murray,20,2004.25,16.5,60,11
Andy Murray,40,2004.75,17,70,11
Andy Murray,56,2005.25,17.5,73.21,11
Andy Murray,106,2005.75,18,71.7,11
Andy Murray,130,2006.25,18.5,68.46,11
Andy Murray,171,2006.75,19,67.84,11
Andy Murray,205,2007.25,19.5,69.76,11
Andy Murray,216,2007.75,20,68.98,11
Andy Murray,253,2008.25,20.5,69.96,11
Andy Murray,292,2008.75,21,70.55,11
Andy Murray,338,2009.25,21.5,73.08,11
Andy Murray,377,2009.75,22,74.01,11
Andy Murray,401,2010.25,22.5,73.82,11
Andy Murray,434,2010.75,23,73.96,11
Andy Murray,461,2011.25,23.5,73.54,11
Andy Murray,508,2011.75,24,74.61,11
Andy Murray,545,2012.25,24.5,75.23,11
Andy Murray,583,2012.75,25,75.47,11
Andy Murray,619,2013.25,25.5,75.77,11
Andy Murray,649,2013.75,26,75.96,11
Andy Murray,672,2014.25,26.5,75.89,11
Andy Murray,711,2014.75,27,75.81,11
Boris Becker,1,1984,16.25,40,10
Boris Becker,2,1984.25,16.5,50,10
Boris Becker,11,1984.75,17,45.45,10
Boris Becker,39,1985.25,17.5,51.28,10
Boris Becker,82,1985.75,18,67.07,10
Boris Becker,115,1986.25,18.5,69.57,10
Boris Becker,160,1986.75,19,73.13,10
Boris Becker,201,1987.25,19.5,75.62,10
Boris Becker,241,1987.75,20,76.76,10
Boris Becker,266,1988.25,20.5,76.69,10
Boris Becker,300,1988.75,21,77.33,10
Boris Becker,334,1989.25,21.5,78.74,10
Boris Becker,375,1989.75,22,80,10
Boris Becker,413,1990.25,22.5,80.39,10
Boris Becker,451,1990.75,23,80.27,10
Boris Becker,493,1991.25,23.5,80.73,10
Boris Becker,525,1991.75,24,80.57,10
Boris Becker,557,1992.25,24.5,80.43,10
Boris Becker,591,1992.75,25,80.03,10
Boris Becker,624,1993.25,25.5,79.97,10
Boris Becker,656,1993.75,26,78.96,10
Boris Becker,686,1994.25,26.5,78.28,10
Boris Becker,717,1994.75,27,78.24,10
Boris Becker,760,1995.25,27.5,78.16,10
Boris Becker,796,1995.75,28,77.89,10
Boris Becker,826,1996.25,28.5,77.72,10
Boris Becker,846,1996.75,29,77.42,10
Boris Becker,872,1997.25,29.5,77.41,10
Boris Becker,894,1997.75,30,77.07,10
Boris Becker,904,1998.25,30.5,76.77,10
Boris Becker,921,1998.75,31,76.44,10
Boris Becker,929,1999.25,31.5,76.21,10
Andre Agassi,1,1986.25,15.5,80,9
Andre Agassi,17,1986.75,16,58.82,9
Andre Agassi,24,1987.25,16.5,50,9
Andre Agassi,55,1987.75,17,54.55,9
Andre Agassi,79,1988.25,17.5,63.29,9
Andre Agassi,135,1988.75,18,73.33,9
Andre Agassi,151,1989.25,18.5,72.19,9
Andre Agassi,185,1989.75,19,72.43,9
Andre Agassi,216,1990.25,19.5,73.15,9
Andre Agassi,247,1990.75,20,73.28,9
Andre Agassi,265,1991.25,20.5,72.83,9
Andre Agassi,303,1991.75,21,72.94,9
Andre Agassi,324,1992.25,21.5,71.91,9
Andre Agassi,363,1992.75,22,73.28,9
Andre Agassi,385,1993.25,22.5,73.25,9
Andre Agassi,429,1994.25,23.5,73.19,9
Andre Agassi,459,1994.75,24,73.42,9
Andre Agassi,506,1995.25,24.5,74.9,9
Andre Agassi,558,1995.75,25,76.16,9
Andre Agassi,581,1996.25,25.5,76.25,9
Andre Agassi,606,1996.75,26,76.24,9
Andre Agassi,620,1997.25,26.5,75.32,9
Andre Agassi,635,1997.75,27,74.8,9
Andre Agassi,674,1998.25,27.5,75.52,9
Andre Agassi,716,1998.75,28,75.56,9
Andre Agassi,743,1999.25,28.5,75.37,9
Andre Agassi,792,1999.75,29,76.01,9
Andre Agassi,826,2000.25,29.5,76.27,9
Andre Agassi,853,2000.75,30,75.97,9
Andre Agassi,889,2001.25,30.5,76.27,9
Andre Agassi,921,2001.75,31,76,9
Andre Agassi,942,2002.25,31.5,76.11,9
Andre Agassi,979,2002.75,32,76.4,9
Andre Agassi,1010,2003.25,32.5,76.63,9
Andre Agassi,1043,2003.75,33,76.61,9
Andre Agassi,1066,2004.25,33.5,76.55,9
Andre Agassi,1089,2004.75,34,76.49,9
Andre Agassi,1120,2005.25,34.5,76.43,9
Andre Agassi,1148,2005.75,35,76.39,9
Andre Agassi,1156,2006.25,35.5,76.21,9
Pete Sampras,1,1988,16.25,40,8
Pete Sampras,5,1988.25,16.5,40,8
Pete Sampras,20,1988.75,17,45,8
Pete Sampras,37,1989.25,17.5,45.95,8
Pete Sampras,60,1989.75,18,48.33,8
Pete Sampras,85,1990.25,18.5,54.12,8
Pete Sampras,117,1990.75,19,60.68,8
Pete Sampras,140,1991.25,19.5,61.43,8
Pete Sampras,183,1991.75,20,64.48,8
Pete Sampras,221,1992.25,20.5,66.52,8
Pete Sampras,277,1992.75,21,69.31,8
Pete Sampras,317,1993.25,21.5,70.98,8
Pete Sampras,373,1993.75,22,72.92,8
Pete Sampras,425,1994.25,22.5,74.82,8
Pete Sampras,464,1994.75,23,75.65,8
Pete Sampras,511,1995.25,23.5,76.13,8
Pete Sampras,552,1995.75,24,76.63,8
Pete Sampras,598,1996.25,24.5,76.92,8
Pete Sampras,641,1996.75,25,77.69,8
Pete Sampras,675,1997.25,25.5,77.93,8
Pete Sampras,708,1997.75,26,78.11,8
Pete Sampras,740,1998.25,26.5,78.11,8
Pete Sampras,777,1998.75,27,77.99,8
Pete Sampras,811,1999.25,27.5,77.81,8
Pete Sampras,843,1999.75,28,78.17,8
Pete Sampras,868,2000.25,28.5,78.11,8
Pete Sampras,902,2000.75,29,77.94,8
Pete Sampras,920,2001.25,29.5,77.61,8
Pete Sampras,954,2001.75,30,77.46,8
Pete Sampras,972,2002.25,30.5,77.16,8
Novak Djokovic,1,2003.25,15.5,60,7
Novak Djokovic,24,2004.25,16.5,66.67,7
Novak Djokovic,54,2004.75,17,72.22,7
Novak Djokovic,73,2005.25,17.5,71.23,7
Novak Djokovic,95,2005.75,18,69.47,7
Novak Djokovic,113,2006.25,18.5,68.14,7
Novak Djokovic,147,2006.75,19,68.71,7
Novak Djokovic,187,2007.25,19.5,71.12,7
Novak Djokovic,232,2007.75,20,72.84,7
Novak Djokovic,266,2008.25,20.5,72.93,7
Novak Djokovic,317,2008.75,21,74.13,7
Novak Djokovic,356,2009.25,21.5,73.88,7
Novak Djokovic,401,2009.75,22,74.56,7
Novak Djokovic,443,2010.25,22.5,75.62,7
Novak Djokovic,482,2010.75,23,75.73,7
Novak Djokovic,528,2011.25,23.5,76.89,7
Novak Djokovic,573,2011.75,24,78.18,7
Novak Djokovic,605,2012.25,24.5,78.35,7
Novak Djokovic,654,2012.75,25,78.59,7
Novak Djokovic,691,2013.25,25.5,79.31,7
Novak Djokovic,736,2013.75,26,79.62,7
Novak Djokovic,774,2014.25,26.5,80.36,7
Novak Djokovic,812,2014.75,27,80.67,7
Roger Federer,1,1998.5,16.75,40,6
Roger Federer,6,1998.75,17,33.33,6
Roger Federer,20,1999.25,17.5,55,6
Roger Federer,45,1999.75,18,46.67,6
Roger Federer,81,2000.25,18.5,55.56,6
Roger Federer,109,2000.75,19,53.21,6
Roger Federer,152,2001.25,19.5,57.89,6
Roger Federer,184,2001.75,20,59.78,6
Roger Federer,225,2002.25,20.5,62.67,6
Roger Federer,257,2002.75,21,62.65,6
Roger Federer,306,2003.25,21.5,65.36,6
Roger Federer,353,2003.75,22,67.71,6
Roger Federer,397,2004.25,22.5,70.03,6
Roger Federer,448,2004.75,23,72.54,6
Roger Federer,486,2005.25,23.5,74.49,6
Roger Federer,533,2005.75,24,76.36,6
Roger Federer,567,2006.25,24.5,77.43,6
Roger Federer,615,2006.75,25,78.54,6
Roger Federer,651,2007.25,25.5,79.42,6
Roger Federer,696,2007.75,26,80.17,6
Roger Federer,729,2008.25,26.5,80.11,6
Roger Federer,781,2008.75,27,80.41,6
Roger Federer,817,2009.25,27.5,80.29,6
Roger Federer,859,2009.75,28,80.79,6
Roger Federer,885,2010.25,28.5,80.45,6
Roger Federer,925,2010.75,29,80.54,6
Roger Federer,974,2011.25,29.5,80.9,6
Roger Federer,1009,2011.75,30,80.77,6
Roger Federer,1053,2012.25,30.5,81.2,6
Roger Federer,1097,2012.75,31,81.49,6
Roger Federer,1128,2013.25,31.5,81.29,6
Roger Federer,1158,2013.75,32,81.09,6
Roger Federer,1199,2014.25,32.5,80.98,6
Roger Federer,1240,2014.75,33,81.13,6
John Mcenroe,1,1976.75,17,60,5
John Mcenroe,4,1977.25,17.5,50,5
John Mcenroe,52,1978.25,18.5,67.31,5
John Mcenroe,105,1978.75,19,73.33,5
John Mcenroe,163,1979.25,19.5,76.69,5
John Mcenroe,226,1979.75,20,80.09,5
John Mcenroe,262,1981.25,21.5,81.3,5
John Mcenroe,311,1981.75,22,82.64,5
John Mcenroe,349,1982.25,22.5,82.81,5
John Mcenroe,393,1982.75,23,82.95,5
John Mcenroe,424,1983.25,23.5,83.02,5
John Mcenroe,472,1983.75,24,83.47,5
John Mcenroe,511,1984.25,24.5,84.54,5
John Mcenroe,565,1984.75,25,85.66,5
John Mcenroe,590,1985.25,25.5,86.1,5
John Mcenroe,647,1985.75,26,86.09,5
John Mcenroe,675,1986.75,27,85.93,5
John Mcenroe,701,1987.25,27.5,85.59,5
John Mcenroe,731,1988.25,28.5,84.95,5
John Mcenroe,763,1988.75,29,84.4,5
John Mcenroe,788,1989.25,29.5,84.52,5
John Mcenroe,812,1989.75,30,84.48,5
John Mcenroe,842,1990.25,30.5,83.97,5
John Mcenroe,871,1990.75,31,83.58,5
John Mcenroe,891,1991.25,31.5,83.16,5
John Mcenroe,926,1991.75,32,82.51,5
John Mcenroe,945,1992.25,32.5,82.01,5
John Mcenroe,971,1992.75,33,81.57,5
Jimmy Connors,1,1973,20.25,100,4
Jimmy Connors,33,1973.25,20.5,90.91,4
Jimmy Connors,78,1973.75,21,85.9,4
Jimmy Connors,141,1974.25,21.5,88.65,4
Jimmy Connors,189,1974.75,22,88.89,4
Jimmy Connors,236,1975.25,22.5,89.41,4
Jimmy Connors,271,1975.75,23,89.3,4
Jimmy Connors,319,1976.25,23.5,89.03,4
Jimmy Connors,374,1976.75,24,89.57,4
Jimmy Connors,409,1977.25,24.5,89.24,4
Jimmy Connors,452,1977.75,25,88.27,4
Jimmy Connors,493,1978.25,25.5,88.24,4
Jimmy Connors,537,1978.75,26,88.83,4
Jimmy Connors,577,1979.25,26.5,88.56,4
Jimmy Connors,620,1979.75,27,88.39,4
Jimmy Connors,670,1980.25,27.5,87.91,4
Jimmy Connors,711,1980.75,28,87.48,4
Jimmy Connors,747,1981.25,28.5,87.68,4
Jimmy Connors,788,1981.75,29,87.18,4
Jimmy Connors,825,1982.25,29.5,86.91,4
Jimmy Connors,884,1982.75,30,87.22,4
Jimmy Connors,899,1983.25,30.5,86.99,4
Jimmy Connors,942,1983.75,31,86.94,4
Jimmy Connors,977,1984.25,31.5,86.9,4
Jimmy Connors,1026,1984.75,32,86.65,4
Jimmy Connors,1058,1985.25,32.5,86.29,4
Jimmy Connors,1102,1985.75,33,85.84,4
Jimmy Connors,1131,1986.25,33.5,85.59,4
Jimmy Connors,1157,1986.75,34,85.39,4
Jimmy Connors,1189,1987.25,34.5,85.11,4
Jimmy Connors,1229,1987.75,35,84.87,4
Jimmy Connors,1254,1988.25,35.5,84.45,4
Jimmy Connors,1280,1988.75,36,84.3,4
Jimmy Connors,1301,1989.25,36.5,84.09,4
Jimmy Connors,1318,1989.75,37,83.84,4
Jimmy Connors,1335,1990.75,38,83.67,4
Jimmy Connors,1339,1991.25,38.5,83.5,4
Jimmy Connors,1364,1991.75,39,83.21,4
Jimmy Connors,1380,1992.25,39.5,82.83,4
Jimmy Connors,1398,1992.75,40,82.47,4
Jimmy Connors,1408,1993.25,40.5,82.1,4
Jimmy Connors,1412,1994.25,41.5,81.94,4
Jimmy Connors,1414,1995.25,42.5,81.9,4
Ivan Lendl,1,1978.25,17.5,60,3
Ivan Lendl,6,1978.75,18,50,3
Ivan Lendl,21,1979.25,18.5,61.9,3
Ivan Lendl,60,1979.75,19,65,3
Ivan Lendl,101,1980.25,19.5,66.34,3
Ivan Lendl,169,1980.75,20,71.6,3
Ivan Lendl,235,1981.25,20.5,75.32,3
Ivan Lendl,295,1981.75,21,76.95,3
Ivan Lendl,358,1982.25,21.5,80.73,3
Ivan Lendl,428,1982.75,22,82.24,3
Ivan Lendl,464,1983.25,22.5,82.33,3
Ivan Lendl,517,1983.75,23,82.59,3
Ivan Lendl,549,1984.25,23.5,82.51,3
Ivan Lendl,592,1984.75,24,82.09,3
Ivan Lendl,622,1985.25,24.5,82.15,3
Ivan Lendl,680,1985.75,25,82.94,3
Ivan Lendl,731,1986.25,25.5,83.86,3
Ivan Lendl,771,1986.75,26,84.31,3
Ivan Lendl,797,1987.25,26.5,84.32,3
Ivan Lendl,848,1987.75,27,84.67,3
Ivan Lendl,876,1988.25,27.5,84.82,3
Ivan Lendl,912,1988.75,28,84.98,3
Ivan Lendl,938,1989.25,28.5,85.07,3
Ivan Lendl,990,1989.75,29,85.35,3
Ivan Lendl,1032,1990.25,29.5,85.56,3
Ivan Lendl,1053,1990.75,30,85.47,3
Ivan Lendl,1095,1991.25,30.5,85.21,3
Ivan Lendl,1130,1991.75,31,84.78,3
Ivan Lendl,1160,1992.25,31.5,84.22,3
Ivan Lendl,1208,1992.75,32,83.61,3
Ivan Lendl,1230,1993.25,32.5,83.33,3
Ivan Lendl,1266,1993.75,33,82.54,3
Ivan Lendl,1291,1994.25,33.5,82.26,3
Bjorn Borg,1,1973,16.25,60,2
Bjorn Borg,3,1973.25,16.5,66.67,2
Bjorn Borg,42,1973.75,17,64.29,2
Bjorn Borg,96,1974.25,17.5,69.79,2
Bjorn Borg,149,1974.75,18,74.5,2
Bjorn Borg,205,1975.25,18.5,76.1,2
Bjorn Borg,247,1975.75,19,76.92,2
Bjorn Borg,297,1976.25,19.5,77.1,2
Bjorn Borg,335,1976.75,20,78.51,2
Bjorn Borg,369,1977.25,20.5,78.86,2
Bjorn Borg,389,1977.75,21,79.69,2
Bjorn Borg,449,1978.25,21.5,81.07,2
Bjorn Borg,489,1978.75,22,81.8,2
Bjorn Borg,518,1979.25,22.5,81.85,2
Bjorn Borg,577,1979.75,23,83.19,2
Bjorn Borg,613,1980.25,23.5,84.01,2
Bjorn Borg,651,1980.75,24,84.49,2
Bjorn Borg,679,1981.25,24.5,84.09,2
Bjorn Borg,711,1981.75,25,84.53,2
Bjorn Borg,713,1982.25,25.5,84.43,2
Bjorn Borg,730,1983,26.25,84.01,2
Rafael Nadal,1,2002,15.25,40,1
Rafael Nadal,4,2002.25,15.5,50,1
Rafael Nadal,38,2002.75,16,81.58,1
Rafael Nadal,76,2003.25,16.5,82.89,1
Rafael Nadal,110,2003.75,17,78.18,1
Rafael Nadal,135,2004.25,17.5,74.81,1
Rafael Nadal,156,2004.75,18,73.08,1
Rafael Nadal,188,2005.25,18.5,73.94,1
Rafael Nadal,245,2005.75,19,77.96,1
Rafael Nadal,265,2006.25,19.5,78.49,1
Rafael Nadal,313,2006.75,20,80.19,1
Rafael Nadal,345,2007.25,20.5,79.42,1
Rafael Nadal,396,2007.75,21,80.56,1
Rafael Nadal,435,2008.25,21.5,80,1
Rafael Nadal,494,2008.75,22,81.78,1
Rafael Nadal,528,2009.25,22.5,82.01,1
Rafael Nadal,565,2009.75,23,82.3,1
Rafael Nadal,603,2010.25,23.5,81.76,1
Rafael Nadal,652,2010.75,24,82.52,1
Rafael Nadal,687,2011.25,24.5,82.53,1
Rafael Nadal,737,2011.75,25,82.77,1
Rafael Nadal,770,2012.25,25.5,82.47,1
Rafael Nadal,817,2013.25,26.5,82.99,1
Rafael Nadal,868,2013.75,27,83.64,1
Rafael Nadal,907,2014.25,27.5,83.57,1
Rafael Nadal,938,2014.75,28,83.37,1
